Unit Weight (kN/m³),Cohesion (kPa),Internal Friction Angle (°),Slope Angle (°),Slope Height (m),Pore Water Pressure Ratio,Reinforcement Type,Reinforcement Numeric,Factor of Safety (FS)
20.038887967912736,36.87678482102268,35.58138812231587,10.26761854320943,42.96980551811131,0.4685224367247839,Soil Nailing,1,3.0
22.087656323456546,42.29349195778146,32.86518275588654,23.183010946977685,16.44103422663909,0.5229453271460345,Soil Nailing,1,3.0
17.48943524796873,17.854640131229726,30.870080112125564,30.384842627463474,20.75778699125554,0.17765954827140185,Retaining Wall,0,2.4217884831168224
18.244382286350664,13.329892869253037,40.68755602004146,25.709737672446256,31.770771541799647,0.11588394861518658,Geosynthetics,2,2.374201803227963
18.342153372601146,48.73575571932518,32.59745511007117,28.122473200696664,44.85975760611258,0.7169427903263924,Geosynthetics,2,3.0
15.257424097472162,37.27975041683913,29.612339535182997,55.833595456858994,40.5700739011353,0.8485731812163992,Soil Nailing,1,3.0
18.410478728306234,42.53190205670017,24.031408688124625,28.046701619616385,31.27833056372997,0.7219708048703481,Retaining Wall,0,3.0
23.033045735180337,5.591001816947018,40.517200205365484,30.94146897013664,49.26801337807297,0.9128647058937184,Geosynthetics,2,1.1438264792253257
23.972984957497385,20.950772913314896,34.406206253029694,48.05657767890564,24.75442532405487,0.890078414194781,Soil Nailing,1,2.3163458492126994
20.182183156359272,38.42675107597992,22.311499148068933,49.69167828741876,42.91027570338111,0.7781872785868336,Retaining Wall,0,3.0
19.555016952192204,8.50922748454925,36.2224599499269,14.204482589334729,41.82891709878258,0.898126920077717,Retaining Wall,0,1.467229794186949
15.308246186993703,30.530296830602104,30.626768637210247,45.20350172835021,45.86172402516269,0.16722360380729484,Retaining Wall,0,3.0
23.792043375853826,24.308274535475146,40.284655589699895,34.12859768383879,49.445525976134554,0.7313610673707432,Soil Nailing,1,3.0
15.130102134258728,5.792742821349829,42.97286492489991,16.69269466188277,27.306351391092303,0.7536766034802175,Geosynthetics,2,1.4679378646060435
24.44750080210212,15.618900970375313,35.01164532940615,23.235528197344216,13.803334191652672,0.15397657513350937,Soil Nailing,1,2.419601371810873
19.892162486880906,17.81563950800214,38.29032048283416,12.251774865325935,25.740291057266802,0.9095832719678075,Geosynthetics,2,2.480598582257523
18.419344935747265,10.03369758558451,21.414771190054143,28.01185944059176,43.42481946434444,0.008785234785470775,Geosynthetics,2,1.4326842530949362
24.2421843484266,33.41916093841972,34.00638637502893,22.770322016701208,42.624798541494414,0.43460499627847526,Geosynthetics,2,3.0
15.243909931100967,15.907904431335005,38.88349945888685,29.105169869000882,20.118645841406433,0.021479049639596903,Drainage,3,2.5851158682532547
20.81424894869087,17.492877482872476,32.41905373695259,39.01702737653784,7.128806313140318,0.5233578458119327,Drainage,3,2.17807367618099
20.489325244993374,45.420736919006636,34.83875223760843,46.616977601830996,27.94289440218096,0.4121561537513644,Drainage,3,3.0
17.19320401211382,26.020539171191274,42.473704639526105,40.267599327976484,26.334541808546543,0.6230619371155381,Retaining Wall,0,3.0
19.288874313502106,22.645766613617255,24.952489300779988,43.91886511299729,8.859378999970923,0.7664441180678212,Geosynthetics,2,2.2739155945571747
21.522640059437702,37.57419672416228,22.456162688797797,53.28195603093967,40.77004800756176,0.7685752290786851,Retaining Wall,0,3.0
22.271311968819276,45.932620859731045,37.26609032848752,53.691222173075545,17.7615623272348,0.7222216003414292,Soil Nailing,1,3.0
15.007168587065799,6.1266351306849725,40.5712226380611,53.0359674179587,34.058844147835124,0.10187744177740132,Geosynthetics,2,1.3837392059355795
24.368534300910152,25.17074809499284,41.26225471456409,17.658445773976332,9.566953819474985,0.4174385261444883,Drainage,3,3.0
16.645253723928125,32.48516102350763,36.04111242728051,22.55345667968227,43.73164278093213,0.8159504980652273,Soil Nailing,1,3.0
17.335804342223593,19.33533941566953,40.830335454270084,35.1162652463786,38.26735264198234,0.6543001814839939,Drainage,3,2.616232380170173
17.63473445693848,39.75834749554588,37.51660514308226,27.93696470080135,22.479021904039957,0.6810279049277278,Soil Nailing,1,3.0
15.378201365520352,48.71646816216232,22.18442289766977,16.583448413998163,33.32700271954556,0.2269260320095785,Geosynthetics,2,3.0
16.23052123590325,47.454231481262745,39.0510876971247,24.38751173028257,13.435425170850865,0.32505986094082606,Geosynthetics,2,3.0
24.863499229441622,16.969214272097382,24.48399223875824,58.77143808328196,49.34401209315253,0.9558112108809276,Retaining Wall,0,1.4474345155617296
18.152167373772862,15.18522252968687,25.91523356477432,27.346337774826807,40.82486189421734,0.8469252572583137,Drainage,3,1.6854373654170725
16.153010903390495,48.087073895954944,29.86626567496662,30.94570341479807,40.502300138106214,0.16492173671132349,Drainage,3,3.0
16.069912611746233,25.638281934415964,27.86417665815842,10.320071092864849,11.902109791004426,0.5446930709856821,Geosynthetics,2,3.0
22.194599676699717,14.373397538811128,28.0412934575728,45.970743989509934,5.798008620223797,0.49050726732809236,Retaining Wall,0,1.6670884622410607
23.54568664032641,36.814863363368815,24.231488105101143,30.67750327726899,31.341711549633498,0.4436598592100167,Retaining Wall,0,3.0
17.5695229950847,17.798914575670622,27.346776177738608,15.157003144758054,11.485427532791494,0.47061357137398574,Drainage,3,2.3045738463571093
15.20909512335235,17.026113878197357,20.491564749397043,58.4278369152336,40.11950554199802,0.6428885098725157,Geosynthetics,2,1.4799409220443764
17.23090018445356,44.566206938500315,31.82277366720815,48.87166062925434,23.723426308021082,0.9671494168769895,Drainage,3,3.0
15.565156907967573,12.311561901960655,39.21477396924517,46.30750447163634,20.23674120443443,0.8753253392608012,Geosynthetics,2,1.6375776081574738
16.033949366300416,7.897682590980637,41.55618423062099,57.89361674208347,8.314216810776974,0.8751264036036214,Drainage,3,1.1584750308961183
19.315081198476424,17.113389807725927,40.51071397398596,30.37400422585689,49.82292859750797,0.7033767330701107,Geosynthetics,2,2.406267704445167
17.299183708616326,32.31254357771917,30.41144297487783,45.92667701462242,48.020485117409585,0.01758763425244847,Retaining Wall,0,3.0
20.159458785254234,10.538953403147175,38.26066202909641,20.310394869272557,10.921860851308299,0.4404605329387381,Retaining Wall,0,1.9059165261225028
17.534937532571902,26.22176025245572,27.19726935238031,44.856027372606,19.97652218816713,0.5111262351744643,Drainage,3,2.8246282790116233
24.405373011029475,33.230169969139396,21.389061817940448,10.703954609380142,22.5854392111073,0.842491305025664,Retaining Wall,0,3.0
24.059439679262645,43.19316466669282,36.89928813478166,16.315269022030705,18.356048515201792,0.922842061145722,Drainage,3,3.0
20.66806105010466,15.344131604101447,36.21990411841015,31.262945930142426,47.05108518446801,0.4515458847890854,Retaining Wall,0,2.2033408959945158
18.54423991987386,41.78058455222553,40.04073488657189,10.604634740300408,37.46038230599382,0.30045963342215753,Drainage,3,3.0
18.811468820347358,15.570781750905736,35.40265516757199,33.09829277252096,48.01623825173292,0.33735470249685284,Retaining Wall,0,2.2375064017026705
19.11852283144497,35.45449435578382,23.92229062434791,36.1395874532502,44.35274311358441,0.5786622558276014,Geosynthetics,2,3.0
22.27579322134944,24.38031071671048,41.32905980125496,41.0803298793541,38.95436837611278,0.2749719568297363,Retaining Wall,0,3.0
19.51638995518838,10.160655907040159,35.68131970046752,15.019333849680818,36.363519818594526,0.9107387256807415,Geosynthetics,2,1.5998802127157545
23.567299465058973,37.14185582698319,40.190242475875095,19.050595656360617,43.97731209407666,0.4186519809039032,Retaining Wall,0,3.0
24.440947859303645,14.7993178347058,39.35267800940102,40.66416853585976,35.78674535561548,0.9900641684660827,Retaining Wall,0,1.890013947525642
18.35946153378934,12.948054171106616,27.44661218062721,42.90938562313197,13.492390954151794,0.1095152473396388,Geosynthetics,2,1.7258410098970964
20.6069448137568,21.124531786522244,21.86382437130131,11.295011410513814,34.165693239264414,0.1878792342729354,Soil Nailing,1,2.6343575931206624
15.950565368325645,34.39806101417676,24.41261022723962,37.01836810575191,28.175073797685798,0.511590685649486,Drainage,3,3.0
17.00469047766359,15.52984154557825,22.321558357831268,49.24908659994163,49.1852604692897,0.8683053732447864,Soil Nailing,1,1.3703925471970577
19.1346576671016,13.264769245184858,26.08531080200341,13.455043889269705,27.948449617964133,0.35395310992374507,Retaining Wall,0,1.8844602907306964
17.062027159017788,5.447913157101395,31.488306825649822,30.658643262325988,6.730474241796966,0.8374678742598645,Drainage,3,0.8690811734786082
23.765604907887173,26.22393936957756,42.67026512453207,26.325563651505092,16.888527984453955,0.42545258647814765,Drainage,3,3.0
16.582862560590982,24.28905061918322,41.800468898015865,55.68328126760083,46.28217922046445,0.8529920350321194,Drainage,3,2.8389251949934495
19.55660821553092,15.524048463681932,37.9649953773932,19.290119660322766,48.306034870098635,0.27743143037522344,Drainage,3,2.4862877804904606
21.056992404598756,7.414347380436084,20.60280898869565,25.91802065722401,37.78243594883471,0.4718917476494854,Geosynthetics,2,0.9330689572698139
21.918639081608443,24.31651435681266,28.534730033013837,54.92223724956515,7.558875445413668,0.27873131603439083,Soil Nailing,1,2.6942210729355467
18.83069369726507,40.469229998223405,37.05871066211299,26.532665302998637,6.059362448581961,0.21522352550807522,Soil Nailing,1,3.0
23.690990687247286,37.18769590972296,23.22572242097671,36.56737202927972,26.581775125959506,0.4211457202976201,Geosynthetics,2,3.0
20.683191510779256,43.73577004370766,40.027196250397715,11.651766861543969,49.98525379523983,0.33470675222348956,Soil Nailing,1,3.0
19.39507780447552,5.431220947092003,42.86434199968984,59.245121808751804,44.11835318747323,0.7871469563379161,Retaining Wall,0,0.9859087984423859
15.672406340520366,48.48886925620693,28.85261116594564,51.247335393559474,46.98984293968991,0.7476385569931068,Drainage,3,3.0
19.646894684451652,20.363551368235175,37.646076546595836,41.720047237333816,33.05936772468138,0.3585534031696779,Retaining Wall,0,2.6947471810852015
23.207358408157305,49.56790082413841,23.70510331671783,13.037763654499015,43.66061277131756,0.9922739611887471,Retaining Wall,0,3.0
21.145410182213155,16.36787572707986,37.270411227825676,13.743498068639035,19.386426847873665,0.9738378148804013,Soil Nailing,1,2.2547807255089176
23.321624537291186,26.219137441021015,20.536385307176083,37.24868153953449,6.231380155296414,0.9178334776778035,Geosynthetics,2,2.4750563667737238
19.940116705993056,20.926745445888663,23.769287670277524,24.253221810171713,46.32127827001821,0.5865079929985455,Geosynthetics,2,2.3491979189971266
16.18461705094482,21.00923217474362,37.747036165216755,41.13947237515867,14.829378109201961,0.4123107418394203,Retaining Wall,0,2.7416076616436236
15.13639845835881,42.90269444366971,37.79625557190765,39.90962409238862,37.78188597235534,0.31302294884240245,Drainage,3,3.0
18.03219546718591,38.58885228818024,36.02906764612943,51.93256991396489,34.65352916947192,0.01503206893470821,Retaining Wall,0,3.0
21.979904714977927,49.64681458535217,31.934100609605082,24.068853035632117,12.117359678884572,0.631806731825853,Drainage,3,3.0
22.902599039416938,32.60816072228806,36.87270227929862,38.89317622454963,13.810054843901593,0.5531619099085279,Drainage,3,3.0
17.957528346203294,25.84654719775262,39.345019957219705,48.868165941938045,19.80826166434081,0.629871515564094,Retaining Wall,0,3.0
19.95653920883247,9.0533238326101,44.1620414759186,34.53864931611631,39.06187938268631,0.5759549124358952,Retaining Wall,0,1.744036483079186
19.211189044340816,49.84526387812355,42.21602578871513,51.53218324694723,6.765991011345503,0.13771594148022148,Soil Nailing,1,3.0
19.105227843514278,29.81887938195273,39.86335506415311,16.563810078688647,23.31809331298555,0.6953793900848946,Drainage,3,3.0
17.313487132001505,36.52148613605638,37.36893791785933,46.694888257357164,34.93009428298548,0.3604357747203051,Retaining Wall,0,3.0
16.363711050294583,23.303407423609013,34.353888635809184,57.14910457604892,12.71619256723849,0.5162948331501069,Soil Nailing,1,2.6458319012189984
16.96688558231213,29.647206868065613,23.015220583797905,26.594166049678304,10.373777265993736,0.3656537737360924,Drainage,3,3.0
15.553323871633461,47.415997935179924,24.138921052459825,28.316822120598246,22.5595508477996,0.021999870222929707,Retaining Wall,0,3.0
16.98130741823577,12.488874706922124,40.506989016772486,14.177483859542736,17.89516480377659,0.8765538213142944,Drainage,3,2.0190686886653877
15.092008976253794,18.156766294861455,40.08282280518051,42.074638978735585,34.209304890579446,0.1487334432942765,Drainage,3,2.656657611557668
21.272584006359782,11.842687750011455,35.361473149334074,37.62253628174351,48.63058414345759,0.5821730627718543,Geosynthetics,2,1.6956726524422527
18.16375407387683,40.649715671214864,30.971003317903836,12.01728793661839,5.201102116811755,0.8831310136131305,Soil Nailing,1,3.0
24.731447114269088,7.79203671898233,20.650816245590143,47.61060134856559,45.607096060725155,0.22132924962362988,Geosynthetics,2,0.8807935751204338
16.93717050776298,8.673424243310224,28.179423563213597,51.46422478725125,24.495036637572163,0.4120147326288732,Geosynthetics,2,1.0860069289178598
18.45828570309594,18.432235075431592,30.515991439132947,55.3559802070377,34.880347817044466,0.3777319819015823,Geosynthetics,2,2.117997429159756
18.57841158641533,28.138468141445507,32.145407154335516,37.28670430853211,43.296216478016326,0.0892204804298099,Retaining Wall,0,3.0
15.084514960624606,23.282366025181393,43.23311496403023,32.62900174508787,30.805639750495594,0.4235172707969417,Geosynthetics,2,3.0
23.39207953039459,7.016733980186327,22.71773499500357,53.80685772660387,9.379032223610206,0.4794784861324771,Geosynthetics,2,0.6811234108531412
15.319944601443247,48.08712010419282,32.971672994494256,29.93484095340695,11.326782906869026,0.026597332087300085,Drainage,3,3.0
24.401798347292413,47.879128416113765,29.198057423956993,42.772156261728085,40.51760190437845,0.4881437573990032,Geosynthetics,2,3.0
23.920743510936205,17.571034545834195,44.75245298040129,40.76811282004631,15.30942041499048,0.09383012754199826,Drainage,3,2.794255695292
20.355219160859637,37.918652687086166,41.54660040707263,28.608054990925595,30.606692725959523,0.8924626593563648,Soil Nailing,1,3.0
20.43595574911292,31.03589351224507,30.969646355973023,14.344496878302406,24.263623061545076,0.6501577480148687,Drainage,3,3.0
21.537779229561565,15.686451275253082,44.99239023386901,11.070776933534285,18.663754226410767,0.05642693258579823,Retaining Wall,0,2.929470233026034
18.87050011934887,16.797719828372696,32.85158116178741,31.41188702676936,40.41354038550743,0.8270430180725109,Geosynthetics,2,2.0471843089262336
21.472222833978556,27.101892843970273,24.177944914785016,34.06007874116784,37.90474935011685,0.36159944939871513,Retaining Wall,0,2.9947202694454917
15.44768388688487,23.865662367381205,33.89686729566786,51.133913409494596,34.07489980122468,0.22561713920859328,Soil Nailing,1,2.8923141095611395
15.540476273497266,18.10531977040689,25.655144145091164,30.72058249557356,21.770211579045135,0.2539212161238158,Retaining Wall,0,2.2315370155260843
19.572304196195443,41.3380218337317,35.9078210019063,24.057993736673463,15.191164580957809,0.5977185873650079,Drainage,3,3.0
